College ID,Country,Total Students,Male,Female,CGPA,Annual Family Income,Branch,Sports,Research Papers Published,Placement Rate,Faculty Count
College 65,South Africa,18639,3789,9444,8.2979095,3775819,Biotechnology,Cricket,26,96.78,466
College 67,Canada,4315,13713,-9398,8.0183085,4556617,Mechanical Engineering,Chess,32,96.45,142
College 91,Australia,16030,12286,3744,8.357529,1275058,Economics,Athletics,18,93.14,588
College 18,Australia,17648,4282,842,9.6439435,487887,Economics,Basketball,9,75.87,299
College 50,USA,8070,10522,-2452,10.0,3535440,Mathematics,Swimming,0,75.24,180
College 30,Switzerland,27999,11661,4705,6.9397079999999995,379416,Civil Engineering,Swimming,22,100.0,571
College 66,South Africa,18876,12716,3064,8.1738175,1127635,Computer Science,Basketball,5,82.22,432
College 5,South Africa,20554,9386,11069,9.540001,3160002,Civil Engineering,Chess,35,64.82,335
College 93,USA,21060,1495,2730,7.8363355,1092671,Mechanical Engineering,Volleyball,8,93.71,621
College 97,South Africa,26233,2953,5351,7.149744500000001,739489,Biotechnology,Chess,37,89.56,714
College 42,Switzerland,22427,8447,5328,7.179475,1038950,Computer Science,Swimming,28,79.0,648
College 84,Japan,8325,3635,4690,8.2001065,1720213,Physics,Tennis,6,79.53,420
College 94,Japan,15412,12105,3307,7.3044364999999996,1188873,Electrical Engineering,Volleyball,40,68.16,369
College 5,Australia,9586,2357,4194,8.329305,1578610,Civil Engineering,Tennis,24,97.2,499
College 50,Canada,9472,5039,4433,7.6804239999999995,740848,Civil Engineering,Basketball,41,77.72,163
College 85,USA,7809,7857,-48,8.8928425,3965685,Economics,Tennis,23,100.0,181
College 58,UK,28859,6439,827,8.5839275,4727855,Mathematics,Badminton,7,85.51,672
College 79,China,27328,5339,11386,8.8849355,4569871,Economics,Volleyball,45,100.0,391
College 84,Switzerland,21105,3121,10994,7.3743225,2588645,Biotechnology,Swimming,11,62.33,462
College 8,UK,1588,1215,373,9.305481499999999,1570963,Mechanical Engineering,Chess,24,79.13000000000001,342
College 31,India,8839,4020,4819,9.964341999999998,1188684,Business Administration,Swimming,40,83.55,552
College 12,Australia,29002,9602,4596,9.098817,377634,Physics,Chess,3,61.93,635
College 21,Switzerland,15901,14619,1282,9.838219,2216438,Mathematics,Volleyball,29,91.01,356
College 94,South Africa,28928,3578,12734,9.096174999999999,4512350,Mathematics,Football,30,80.67,541
College 62,India,9860,14122,-4262,8.057077,294154,Electrical Engineering,Badminton,38,92.13,509
College 91,South Africa,2698,12769,-10071,7.273011500000001,1666023,Business Administration,Chess,2,78.44,406
College 90,China,26139,2505,7461,7.5557815,451563,Civil Engineering,Chess,0,78.9,406
College 33,Switzerland,6235,4500,1735,6.359883,459766,Electrical Engineering,Chess,17,89.8,119
College 26,Canada,28120,1296,2117,8.0073735,414747,Computer Science,Swimming,41,84.72,752
College 90,UK,23139,11102,12037,8.3535245,1487049,Electrical Engineering,Chess,26,73.35,576
College 100,Japan,12476,11576,900,9.164893,3589786,Computer Science,Badminton,30,68.11,399
College 40,UK,18291,9345,4520,7.5543415,2868683,Business Administration,Tennis,19,96.92,582
College 65,Switzerland,14292,2274,9588,6.777730999999999,695462,Computer Science,Football,23,100.0,192
College 59,USA,21655,5244,14367,9.0852915,1850583,Biotechnology,Badminton,38,67.66,648
College 15,Australia,23514,5752,6745,9.151618,2283236,Civil Engineering,Swimming,9,86.54,287
College 1,China,23790,12438,2901,7.9173005,2214601,Economics,Cricket,1,76.82,705
College 11,USA,20142,3440,7372,10.0,4956958,Civil Engineering,Football,17,64.63,640
College 55,South Africa,9276,12872,-3596,7.8827435,1585487,Economics,Tennis,44,82.97,309
College 2,Australia,11804,10337,1467,10.0,4387370,Physics,Volleyball,4,63.32,536
College 65,Japan,14648,14223,425,8.8328195,665639,Mechanical Engineering,Tennis,49,70.45,641
College 95,Australia,24278,3104,6450,10.0,2828769,Mathematics,Tennis,36,87.41999999999999,344
College 44,Australia,2603,12021,-9418,9.694195,3428390,Biotechnology,Athletics,2,74.64,376
College 16,Australia,7316,7779,-463,8.005087,3190174,Biotechnology,Cricket,15,93.34,511
College 22,China,13064,1273,5824,10.0,1871522,Economics,Basketball,33,95.7,492
College 18,Australia,11183,14739,-3556,10.0,4530188,Civil Engineering,Volleyball,19,64.69,253
College 47,South Africa,17056,574,8194,8.8658465,2111693,Electrical Engineering,Tennis,41,86.58999999999999,471
College 81,Switzerland,13561,2734,10535,8.941136499999999,1642273,Physics,Chess,9,95.21000000000001,484
College 30,India,6775,8193,-1418,8.3083065,3656613,Computer Science,Tennis,33,78.42999999999999,157
College 10,China,7750,4157,801,8.394811,2969622,Civil Engineering,Tennis,45,70.51,191
College 99,South Africa,13847,10970,2877,6.0343465,488693,Mathematics,Basketball,9,95.7,549
College 58,Australia,4152,14254,-10102,9.6639765,4867953,Chemical Engineering,Basketball,48,71.96,287
College 62,China,8836,11636,-2800,7.9133725,526745,Biotechnology,Badminton,16,62.04,574
College 85,Canada,7376,9002,-1626,7.915405,650810,Electrical Engineering,Swimming,26,90.86999999999999,471
College 80,UK,6657,12562,-5905,10.0,3818012,Economics,Basketball,31,75.22999999999999,162
College 6,UK,6065,3118,1705,8.8808615,2461723,Physics,Basketball,39,72.10000000000001,184
College 67,South Africa,22070,11515,10555,9.837013,2514026,Electrical Engineering,Football,6,68.66,522
College 41,South Africa,26246,14934,8268,9.480523,4121046,Business Administration,Athletics,18,78.47,445
College 43,Japan,27023,9170,8924,9.875301499999999,4510603,Biotechnology,Athletics,48,79.24,737
College 85,Japan,28184,1279,7671,10.0,4849234,Computer Science,Football,17,63.970000000000006,645
College 77,UK,17048,14226,2822,8.0574835,1134967,Physics,Volleyball,12,81.89,439
College 18,Switzerland,29844,7510,3766,8.06111,2582220,Mathematics,Swimming,1,79.97999999999999,680
College 58,Switzerland,12943,6099,1118,8.5787025,3517405,Electrical Engineering,Chess,11,86.46,210
College 60,UK,4196,8772,-4576,10.0,4508341,Economics,Badminton,20,86.51,360
College 88,Canada,17641,8305,9336,10.0,4219644,Business Administration,Basketball,4,73.88000000000001,389
College 27,Australia,18076,11180,6896,9.275539499999999,2011079,Electrical Engineering,Chess,29,72.35000000000001,390
College 68,UK,10934,13435,-2501,8.149074500000001,4218149,Mathematics,Volleyball,36,98.74,255
College 22,Australia,1054,2694,-1640,7.398211,236422,Chemical Engineering,Volleyball,21,88.28,376
College 24,India,25727,14120,11607,8.533204,1226408,Chemical Engineering,Cricket,44,68.61,401
College 40,Australia,24195,14679,9516,6.6009195,1881839,Chemical Engineering,Football,19,93.80000000000001,718
College 74,Switzerland,19181,2174,3371,10.0,4666478,Physics,Tennis,0,66.1,673
College 66,Singapore,3471,4191,-720,9.268783999999998,1457568,Economics,Volleyball,10,93.29,429
College 40,Singapore,17322,9132,8190,8.809864000000001,4159728,Biotechnology,Cricket,5,95.83,406
College 6,UK,23991,4792,5818,8.526682,2853364,Mechanical Engineering,Football,17,71.56,464
College 18,Japan,21214,3317,5285,6.5283285,1956657,Economics,Basketball,28,73.72,667
College 81,India,19038,14449,890,9.999669,2739338,Biotechnology,Volleyball,47,86.9,453
College 87,Australia,21673,10366,11307,9.4130845,4606169,Mechanical Engineering,Tennis,36,91.53,513
College 30,USA,3300,8499,-5199,9.3385365,3737073,Electrical Engineering,Athletics,19,88.34,322
College 21,Singapore,24799,10885,8093,7.288317999999999,456636,Chemical Engineering,Badminton,28,63.08,541
College 62,Australia,10866,2338,8528,8.789151,278302,Civil Engineering,Chess,21,67.22,240
College 10,Australia,11862,4196,2801,6.5260645,212129,Physics,Badminton,47,95.37,456
College 13,China,28288,8744,6837,8.946288,3052576,Mechanical Engineering,Athletics,19,69.75,517
College 76,Switzerland,1833,11128,-9295,9.2610215,1082043,Mathematics,Badminton,6,80.71,124
College 9,India,26736,9080,5269,9.885213,4950426,Electrical Engineering,Swimming,4,63.949999999999996,327
College 68,Australia,11940,2075,3866,8.545003999999999,2970008,Biotechnology,Badminton,36,66.59,486
College 39,South Africa,6330,9158,-2828,8.2522155,3444431,Civil Engineering,Badminton,23,95.16,395
College 24,Canada,5336,10047,-4711,10.0,4926503,Computer Science,Badminton,46,76.3,432
College 34,Canada,19618,5463,11450,10.0,4833468,Electrical Engineering,Chess,8,74.89,276
College 61,Australia,14917,13775,1142,8.0302505,1320501,Civil Engineering,Football,47,75.77,291
College 41,Singapore,4478,8289,-3811,8.704346000000001,2588692,Computer Science,Badminton,47,76.86,465
College 5,India,26575,5590,14073,8.482658,4985316,Physics,Chess,28,99.57,434
College 79,Japan,29288,7385,13915,7.5243005,768601,Mechanical Engineering,Basketball,26,98.69,647
College 50,Japan,6642,6410,232,8.897321,3014642,Mathematics,Cricket,49,84.15,250
College 4,Switzerland,19127,4138,8540,7.5413795,722759,Physics,Football,35,77.95,360
College 51,India,18948,7829,10389,8.184190000000001,4888380,Biotechnology,Tennis,38,97.41,355
College 52,Australia,7134,9162,-2028,9.988451,3496902,Mechanical Engineering,Swimming,17,72.96000000000001,245
College 39,Switzerland,23630,4820,3377,10.0,4880265,Economics,Chess,5,85.81,518
College 8,India,17110,2013,13637,9.1867155,2313431,Chemical Engineering,Tennis,35,99.49,318
College 45,UK,25070,8749,13855,8.8215545,1403109,Chemical Engineering,Badminton,21,93.86999999999999,707
College 88,China,3213,1728,1485,8.275439500000001,1410879,Mechanical Engineering,Tennis,39,84.97,351
College 28,South Africa,17387,11758,5629,7.916746,313492,Civil Engineering,Football,34,96.83000000000001,281
College 27,Canada,29387,10960,3782,9.4057885,851577,Civil Engineering,Football,17,63.14,445
College 65,China,4637,3058,1579,9.158921,4217842,Biotechnology,Badminton,5,88.66,97
College 34,Australia,5347,10385,-5038,10.0,4586002,Mechanical Engineering,Cricket,47,82.84,363
College 81,Canada,24799,5680,2482,10.0,4983865,Mathematics,Tennis,27,81.49000000000001,465
College 62,USA,1471,6469,-4998,6.9065155,1853031,Mechanical Engineering,Athletics,0,72.5,501
College 62,Switzerland,24453,3883,10634,9.038722,1017444,Biotechnology,Swimming,27,85.49000000000001,398
College 38,USA,11738,4438,7300,8.921643,2363286,Chemical Engineering,Badminton,18,73.84,463
College 26,UK,3313,9080,-5767,9.442599,1705198,Civil Engineering,Athletics,18,94.28,428
College 24,USA,26835,6775,7841,10.0,4041876,Biotechnology,Volleyball,24,90.56,743
College 39,Japan,27549,9400,11523,9.899133,4578266,Business Administration,Basketball,35,90.63,332
College 21,China,6747,14874,-8127,9.6362635,3752527,Electrical Engineering,Cricket,0,60.15,310
College 94,Japan,23056,4290,14903,7.764942,529884,Economics,Badminton,4,98.28,600
College 47,Australia,2207,10721,-8514,10.0,4391364,Physics,Tennis,18,98.35,409
College 48,Australia,14843,14561,282,7.2576135,2535227,Mathematics,Volleyball,40,76.5,232
College 13,Switzerland,23277,2085,1332,8.0790155,1438031,Mathematics,Swimming,12,88.71000000000001,325
College 3,Canada,19173,1595,12166,8.6521015,884203,Computer Science,Cricket,44,99.14,464
College 32,Singapore,27639,10975,10762,6.589811500000001,879623,Mathematics,Basketball,7,90.97,752
College 35,South Africa,4169,3005,1164,9.7314515,3522903,Civil Engineering,Swimming,47,91.74000000000001,318
College 19,UK,6014,8457,-2443,8.889542500000001,499085,Mathematics,Football,22,69.67,376
College 14,Japan,12778,11339,1439,8.292196,3124392,Computer Science,Swimming,2,79.07000000000001,467
College 48,UK,20797,3083,9831,8.7416675,823335,Electrical Engineering,Basketball,3,74.61999999999999,430
College 86,USA,18179,1596,2321,8.50189,3063780,Mechanical Engineering,Chess,44,79.42,659
College 81,Japan,24442,2185,9378,7.82117,3162340,Physics,Cricket,24,75.66000000000001,511
College 68,South Africa,12877,12778,99,9.026636,2253272,Mathematics,Chess,14,89.9,218
College 45,Australia,8737,7189,1548,6.957764,1635528,Physics,Tennis,32,66.03,343
College 19,Singapore,8868,9123,-255,9.8169755,4153951,Biotechnology,Athletics,48,91.61,424
College 64,Switzerland,19087,9663,9424,8.691525500000001,2463051,Computer Science,Basketball,14,67.51,267
College 66,China,20028,14788,5240,10.0,4355979,Computer Science,Badminton,1,62.480000000000004,298
College 79,Japan,20424,14455,5969,9.716327999999999,1212656,Mathematics,Cricket,35,72.6,578
College 66,Switzerland,21866,9316,5842,7.4268765,1353753,Physics,Cricket,32,81.26,278
College 75,USA,16904,7212,2570,6.199916,1839832,Computer Science,Swimming,49,73.80000000000001,372
College 45,USA,1903,9010,-7107,7.5053155,670631,Economics,Athletics,44,89.72,318
College 87,South Africa,2446,3568,-1122,8.8339905,747981,Civil Engineering,Swimming,28,100.0,156
College 74,Singapore,13234,5975,7259,6.152984999999999,1265970,Economics,Volleyball,33,71.71,265
College 67,India,4497,12980,-8483,9.276402,1372804,Business Administration,Basketball,44,99.35000000000001,202
College 69,South Africa,22723,13140,9583,7.0148915,469783,Civil Engineering,Tennis,42,69.02,669
College 3,India,22787,3918,7922,7.266649,313298,Chemical Engineering,Athletics,9,98.98,572
College 38,USA,26500,9025,4809,10.0,4958524,Economics,Basketball,2,70.29,436
College 77,South Africa,20219,2807,8184,7.9878025,575605,Biotechnology,Badminton,37,67.03,589
College 42,UK,15314,1558,3969,8.561133,1922266,Civil Engineering,Cricket,6,67.32,575
College 83,India,12486,12564,-78,9.8980985,3896197,Biotechnology,Chess,33,83.24,301
College 40,UK,17051,11686,5365,10.0,3484221,Biotechnology,Athletics,22,95.44,264
College 50,South Africa,22581,7275,11176,8.4515335,4523067,Mathematics,Basketball,35,98.39,688
College 35,USA,11403,4197,7206,8.32246,2964920,Business Administration,Badminton,44,71.79,174
College 24,Japan,13512,12777,735,9.426472,1912944,Electrical Engineering,Tennis,18,94.08,534
College 88,India,16636,9727,4854,9.052626,1425252,Business Administration,Badminton,44,90.59,380
College 17,China,21516,1877,3525,8.432967,625934,Electrical Engineering,Basketball,2,63.6,618
College 40,India,12233,2113,7424,8.067938,3935876,Mathematics,Basketball,33,68.27,453
College 74,Switzerland,20817,5109,14912,7.4293855,3938771,Business Administration,Cricket,13,72.95,572
College 66,China,4601,6990,-2389,7.4793635,518727,Physics,Volleyball,10,75.7,300
College 44,China,2220,3947,-1727,9.742847999999999,2245696,Mechanical Engineering,Football,24,80.94000000000001,512
College 23,UK,29747,11741,7785,5.6836295,647259,Business Administration,Basketball,30,63.9,749
College 6,India,5856,3794,2062,9.323572,1967144,Mathematics,Swimming,19,78.73,410
College 66,India,16983,1940,14029,9.487722499999999,2895445,Mathematics,Football,2,82.44,335
College 21,Japan,20767,8173,918,9.1952595,4230519,Biotechnology,Basketball,37,88.44,412
College 35,UK,23465,14798,8667,7.556161,1532322,Computer Science,Basketball,13,74.09,511
College 29,Singapore,11753,11040,713,9.6156195,2711239,Biotechnology,Athletics,43,98.27,378
College 7,Australia,19196,4267,13678,10.0,2739972,Chemical Engineering,Volleyball,23,81.17999999999999,638
College 93,USA,3319,13653,-10334,9.321712,1563424,Biotechnology,Swimming,43,97.17,408
College 53,Switzerland,1675,8977,-7302,9.983837000000001,3047674,Mathematics,Volleyball,12,72.68,501
College 37,Japan,17482,12760,4722,7.241605,563210,Electrical Engineering,Tennis,42,92.47,385
College 23,Canada,22587,7317,3623,6.452092,2084184,Mechanical Engineering,Chess,13,92.82,401
College 97,Singapore,15625,6516,6901,8.559833,2879666,Business Administration,Chess,34,100.0,577
College 8,Canada,17481,8815,8666,10.0,4629488,Electrical Engineering,Football,7,69.66,631
College 76,Singapore,10747,3879,6868,8.674405499999999,1748811,Mechanical Engineering,Swimming,44,92.37,229
College 48,Japan,29235,12928,7157,8.6587635,4057527,Economics,Basketball,4,99.58000000000001,374
College 10,UK,2260,12485,-10225,8.5086035,3457207,Economics,Badminton,43,85.24,73
College 79,Singapore,17754,5531,11434,10.0,1495171,Electrical Engineering,Cricket,28,72.75999999999999,651
College 24,South Africa,18558,3508,707,9.8377545,1875509,Mechanical Engineering,Badminton,14,65.34,678
College 90,Japan,5088,4860,228,8.786547500000001,933095,Mechanical Engineering,Swimming,25,84.37,408
College 47,Singapore,16648,569,2086,7.8367115,313423,Economics,Cricket,46,97.66,303
College 53,Singapore,7790,7526,264,7.9010549999999995,1122110,Biotechnology,Athletics,2,83.16,139
College 39,Switzerland,8218,5435,2783,8.954796,2589592,Mathematics,Basketball,33,77.45,244
College 67,USA,22164,1510,9751,9.575556,851112,Chemical Engineering,Badminton,5,71.41,670
College 66,Singapore,21931,4939,14730,8.8384705,3096941,Mechanical Engineering,Swimming,4,61.8,324
College 6,UK,18455,11556,1978,7.383329,266658,Economics,Chess,30,94.97,346
College 21,Switzerland,11865,11532,333,10.0,3070410,Economics,Volleyball,16,62.25,405
College 73,Singapore,20838,13168,6530,10.0,4234289,Civil Engineering,Chess,23,83.78,276
College 74,Canada,20534,7270,6445,8.301718,223436,Civil Engineering,Cricket,28,100.0,608
College 36,Japan,26930,8205,7386,8.6677395,3035479,Mathematics,Athletics,39,100.0,559
College 3,South Africa,28390,5517,8086,8.8069485,1813897,Biotechnology,Chess,16,85.14999999999999,702
College 88,South Africa,23852,9306,11574,7.239439,818878,Business Administration,Cricket,25,91.21,377
College 86,UK,4263,4710,-447,9.4578365,4355673,Business Administration,Badminton,0,77.96,477
College 78,South Africa,29407,3304,10594,10.0,2827786,Mathematics,Cricket,4,75.63000000000001,542
College 42,Singapore,12021,4731,2653,9.164737,1309474,Economics,Football,23,83.82,300
